Title,Company,Location,Links,Salary,Description
None,PingWind Inc.,Remote,https://indeed.com/viewjob?jk=4a8264410e5929c0,"$100,000 - $125,000 a year","*RIGHT CANDIDATE*
1. Mid level expert on security.
2. Knowledge in infrastructure and application testing.
3. Understanding of tools like Crowdstrike
4. Knowledge of Pen testing.
Job Types: Full-time, Contract
Pay: $55.00 per hour
Schedule:
8 hour shift
Work Location:
Fully Remote
Work Location: Remote"
None,U.S. Navy-NTAG,"Sylvania, OH",https://indeed.com/viewjob?jk=13ea7d9e2ddfb074,$20 - $50 an hour,"The BDS Digital Security Division of North America is currently looking for a Digital Security Endpoint Engineer to be a part of the Engineering team responsible for delivering and maintaining Prescriptive Cyber Security solution to customers across North America.
Core Responsibilities
Perform endpoint security tool upgrades, maintenance, and overall care and feeding.
Install and configure all components related to our EDR solution
Provide escalation support to operations team in support of daily operations.
Training operations staff on key components of our endpoint security tools to ensure proper use and understanding.
Contributor works closely with Senior Engineers in supporting existing systems and initiatives.
Build, distribute, maintain Agents and Repositories
Experience working with 3rd parties to provide agent configuration for package deployment
Configure Product Policies and Tasks
Maintain documentation for exceptions to standards monitoring
Configure, deploy, monitor Rogue System Sensor environment
Minimum Qualifications
Bachelor’s degree or equivalent experience
Foundational to Intermediate knowledge of the following:
o Malware operation and indicators or threat
o Current threat landscape (threat actors, APT, cyber-crime, etc)
o Windows operating systems (workstation and server)
o Macintosh operating system
o Linux/Unix/AIX operating systems
o Encryption/cryptography technologies and their implementation
Foundational to Intermediate experience managing policies and software deployment in McAfee ePO and CrowdStrike
Experience with other EDR tools is a plus.
Excellent troubleshooting techniques and analytical skills
Able to work in a dynamic environment and manage multiple projects
Ability to manage your own time and task with minimal supervision.
Understanding of basic enterprise environment components DNS/DHCP/AD/VLANS/Firewall/DMZ/
Preferred Certifications:
Security+/Network+
CrowdStrike Certified Falcon Admin (CCFA
Certified Ethical Hacker (CEH)
Job Type: Full-time
Salary: Up to $110,000.00 per year
Benefits:
Dental insurance
Paid time off
Vision insurance
Schedule:
8 hour shift
Education:
Bachelor's (Preferred)
Experience:
Malware operation and indicators or threat: 2 years (Preferred)
Current threat landscape (threat actors, APT, cyber-crime): 2 years (Preferred)
Windows operating systems (workstation and server): 2 years (Preferred)
Macintosh operating system: 2 years (Preferred)
Linux/Unix/AIX operating systems: 2 years (Preferred)
Encryption/cryptography technologies: 2 years (Preferred)
policies and deployment in McAfee ePO and CrowdStrike: 1 year (Preferred)
License/Certification:
Security+/Network+ (Preferred)
CrowdStrike Certified Falcon Admin (CCFA) (Preferred)
Certified Ethical Hacker (CEH) (Preferred)"
Information System Security Professional (Cybersecurity Miss...,National Security Agency,"Fort Meade, MD",https://indeed.com/viewjob?jk=4af45f7f7d054a0f,"$73,076 - $91,057 a year","The Synack Red Team (SRT) gives the most talented cybersecurity researchers across the globe a platform to do what they love and get paid for it. As a private network of highly-curated and vetted security penetration testers, the SRT is challenged every day to deliver vulnerability intelligence for some of the biggest brands in the world. SRT members work when they want, where they want-remotely and either part time or full time. Other benefits include:
Transparent, fast payment model
Clear-cut legal framework
Best-in-class vulnerability platform
Continuous skill sharpening
Synack reviews numerous factors when we evaluate SRT applicants. Make sure to apply under your legal name only. To ensure your application is given the proper consideration, please be sure to include the following experiences below on both your application form AND your resume.
Bug bounty experience (public / private) *must list any public profile links*
Job descriptions with detailed responsibilities
Relevant industry certifications
Industry/conference speaking experience
Any attributed CVEs
Synack Community Team
Requirements:
Applicants may not be a resident of or located in a country or region against which the United States has issued export sanctions or other trade restrictions (e.g., Cuba, North Korea, Syria, Iran and Crimea)
Applicants may not be employees or contractors of crowdsourced security/ bug bounty companies.
It's all hands on deck, it's hard work, it's winning, it's Synack. Join us!
Synack is committed to embracing diversity. Our people are our strength. Each addition to our team is an opportunity to grow and diversify our ideas, experiences, and viewpoints. We strive to be inclusive of Race, Ethnicity, Religion, Sex, LGBTQ+, Veterans, Disabilities, and Age. Synack welcomes you!"
Entry-Level Cybersecurity Consultant: 2022,IBM,"Cambridge, MA 02138 (West Cambridge area)",https://indeed.com/viewjob?jk=7ff44d294ed4515e,None,"HOVER uses patented technology making it possible for anyone with a smartphone camera to create an interactive 3D model, complete with detailed measurements and powerful design features. The data produced is extremely valuable as it generates a single source of truth for the physical world allowing for more veracity throughout the home improvement and insurance processes. We've found an incredibly strong product-market fit across exterior home improvement, insurance, and financial services. What's the secret sauce? Cutting edge technology, an exceptional culture, and a commitment to our values (Think. Do. Serve.).
With our team of investors, including Google Ventures and Menlo Ventures, HOVER is committed to continuing our success and facilitating growth. We believe there is strength in diversity so we hire skilled and passionate people from a wide variety of backgrounds.
Why HOVER wants you:
HOVER is looking for an Information Security Analyst to help develop and execute our strategy for continuous compliance automation. We are looking for help automating our critical account audits and alerts. We use state-of-the-art compliance software and need your help adapting this system to our environment.
You will contribute by:
We operate a cloud-native application environment that is developed and deployed using automated CI/CD methodology. This environment is integrated into supportive systems that have important compliance requirements. You will be instrumental in taking our compliance automation to the next level.
You will work directly with the head of security and privacy. Your work will impact many functions within the company.
Your duties include:
Help prepare for upcoming SOC 2 audits
Perform periodic audits on critical production support systems
Apply least privilege security principles to approve system access requests
Assist in completing security questionnaires for our customers
Perform vendor risk assessments
Develop a query library for JupiterOne
Write computer scripts to automate security audits
Create and present to both technical and non-technical audiences project goals, plans and results
Benefits
Compensation - Competitive salary and meaningful equity in a fast-growing company
Healthcare - Comprehensive medical, dental, and vision coverage for you and dependents
Paid Time Off - Unlimited and flexible vacation policy
Paid Family Leave- We support work/life balance and offer generous paid parental and new child bonding leave
Mandatory Self-Care Days - A day set aside each month to allow employees to recharge
Remote Wellbeing Resources - We provide recurring fitness classes, meditation/ mindfulness tools, virtual therapy, and family planning assistance
Learning - We encourage continued education and will help cover the cost of management training, conferences, workshops, or certifications"
Information Security Operations Engineer,Renaissance,Remote,https://indeed.com/viewjob?jk=b81d54256cdf79c2,"$79,800 - $120,000 a year","Your Job
As a member of the security team, you will present your technical expertise balanced with common sense. While you will always encourage your team, your customers and Indeed’s clients to do “the right thing” based on data from the tools and processes you build that support the established policies and standards, you recognize that issues, risks and solutions are colored in shades of grey.

Your team provides just a part of security to the enterprise and depends on tight coordination and constant communication with other parts of the security organization and, most often, with other parts of Indeed.

A Security Engineer is a life-long learner. You may be an expert in one domain, but always seeking clarity in others. You tinker at home in security domains that may have nothing to do with your role, but you share that expertise with your team and your customers.

Responsibilities:

Lead cross-functional teams and time zones to identify and mitigate or facilitate the mitigation of security issues in Indeed’s systems and processes.
Perform and set standards for triage of incoming issues using ticket tracking system.
Perform analysis of complex transactional data, log files and/or other system outputs to identify malicious or anomalous activity
Evaluate, architect, build, monitor and support security infrastructure for use by security and others at home, in an office, in a data center and in cloud environments beyond AWS, GCP and Azure.
Act as a point of escalation for investigation of systems and security events monitored by your team.
Provide tuning and reporting recommendations of security tools.
Own, produce and review team metrics in support of security goals.
As a subject matter expert, curate Indeed’s knowledge through documentation, procedures, playbooks, runbooks, awareness content, and/or other inter- and intra-team activities.
Predict trends in the information security community including new vulnerabilities, methodologies, and products.
Organize incident responses and on-call rotation as necessary.
Identify gaps in sensors/platforms/appliances and direct building content for the SIEM to provide actionable contextual data to improve visibility and detection of anomalous events
Reviews and selects proven and mature frameworks (Security Controls Framework, CIS20, MITRE ATT&CK & OWASP, CVSS, etc.), methodologies and practices in delivering work products
Select and deliver updates in Security group meetings routinely
Select and deliver tech talks to other Indeed groups
Identify content for Security awareness campaigns
Leads high severity or complex initiatives that may involve external partners.
Works with several internal teams to identify, resolve, and mitigate security issues.
Leads regular reviews of policies, standards, plans and procedures
Prepare and deliver internal conference talks, blog posts
Mentors team members
Leads technical implementation of one or more projects to achieve team OKRs
Who You Are

5 years of experience in Information Security.
Ability to explain Information Security concepts such as defense in depth to non-security practitioners.
Expert level knowledge in at 3+ years using incident management tools such as ELK, Splunk, BurpSuite, Kali Linux, Metasploit, Wireshark, NMAP, OSSEC, etc.
Passion for incident response, cloud, devops and information security.
5+ years experience in security domains such as Incident Response, Application Security, Infrastructure Security, Detection Engineering, Network Security, Cloud Security, Compliance, Governance, Cryptography, IAM, Privacy, Vulnerability Management, Risk Management, Deception technologies, Threat Intelligence or Red Teams.
Experience writing script, regex or code in common languages, such as C#, Go, Java, Python, HTML, or Javascript.
Ability to turn knowledge and experience into effective change inside an organization.
Experience with exerting soft skills within daily tasks and exchanges internally and externally
Who we are
We are builders, we are integrators. We create and optimize solutions for a rapidly growing business on a global scale. We work with distributed infrastructure, petabytes of data, and billions of transactions with no limitations on your creativity.
Our Mission
As the world’s number 1 job site*, our mission is to help people get jobs. We strive to cultivate an inclusive and accessible workplace where all people feel comfortable being themselves. We're looking to grow our teams with more people who share our enthusiasm for innovation and creating the best experience for job seekers.

(*comScore Total Visits, March 2020)
Salary Range Disclaimer
The base salary range represents the low and high end of the Indeed salary range for this position. Actual salaries will vary depending on factors including but not limited to location, experience, and performance. The range listed is just one component of Indeed's total compensation package for employees. Other rewards may include quarterly bonuses, Restricted Stock Units (RSUs), an open Paid Time Off policy, and many region-specific benefits.
Salary Range Transparency
US Remote 136,000 - 190,000 USD per year
Equal Opportunities and Accommodations Statement
Indeed is deeply committed to building a workplace and global community where inclusion is not only valued, but prioritized. We’re proud to be an equal opportunity employer, seeking to create a welcoming and diverse environment. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, family status, marital status, sexual orientation, national origin, genetics, neuro-diversity, disability, age, or veteran status, or any other non-merit based or legally protected grounds.

Indeed is committed to providing reasonable accommodations to qualified individuals with disabilities in the employment application process. To request an accommodation, please contact Talent Attraction Help at 1-855-567-7767, or by email at TAhelp@indeed.com at least one week in advance of your interview.
Our Privacy Policy and Benefits
View Indeed's Applicant Privacy and Accessibility Policies - https://www.indeed.com/legal/indeed-jobs
Learn about our global employee perks, programs and benefits - https://benefits.indeed.jobs/"
None,ADT Security Services,Remote,https://indeed.com/viewjob?jk=c947a1812719e733,"$160,000 - $185,000 a year","Cyber Security Analyst - Quest Internal (Remote- Work From Home) | Mon-Fri: 3pm to Midnight; night and weekends may be needed
Job Title:
Cyber Security Analyst
Reports to:
VP Technical Operations
Location:
Remote - Work From Home
Days / Hours of Work
Mon-Fri: 3pm to Midnight PT; night and weekends may be needed
JOB SUMMARY:
Quest provides IT services, security management and monitoring, policy analysis, surveys, technology solutions, organizational development, technical assistance and consulting services to government agencies, foundations, and the private sector. The Cyber Security Analyst will assist in triaging and troubleshooting security events for customers and internal company operations. The Cyber Security Analyst must be well-versed in security operations, cyber security tools, intrusion detection, and secured networks. They will be responsible for providing network and security operations technical analysis and assessment in the areas of real-time security situational awareness, operational network system and applications systems security monitoring.
Essential RESPONSIBILITIES and ACCOUNTABILITIES:
Maintain security postures within a diverse client base, perform threat investigation for enterprise systems and identify issues that could compromise data integrity or secrecy
Effectively troubleshoot security events, communicate findings and escalate concerns to staff as directed.
Operate and maintain a wide variety of security tools (AV, EDR, SIEM, Anti-SPAM, Vulnerability Assessment, Penetration Testing, etc)
Interpret security events and threats in order to communicate effective with non-technical individuals
Participate in security activities including but not limited to: Incident response and remediation, threat vulnerability and risk assessment, secure system engineering and protective monitoring.
The incumbent may be asked to perform other duties as apparent or assigned
JOB SPECIFICATIONS – Knowledge &Skills:
Skilled at communicating and prioritizing vulnerabilities to a diverse audience, and be able to confidently express and assist with proper remediation methods
Experience operating/managing network-centric security tools: EPP, EDR, Anti-Spam, vulnerability management, etc.
3+ years of Information Security management related work or Cyber-Security related degree
Experience working within a NOC/SOC role
Experience in working in a 24x7 operations model
Experience with Security Information Event Management (SIEM) tuning and reporting
Participate in group meetings to review and understand current security posture.
Experience with state/federal government and/or a data center environment
Working Conditions / Environment & Physical Demands:
Required to work in an office environment with moderate noise and moderate temperatures.
Incumbent may be asked to perform other duties as required.
Sit for long periods of time.
May lift/carry/push/pull up to 50 pounds
May require minimal walking, climbing, stooping, crouching, and/or bending
These positions may be expected to work varying shifts and hours to ensure successful operation of activities in the organization.
Position may require Travel to customer and Quest locations.
May require the ability to travel by air or auto.
These positions may be expected to work varying shifts and hours to ensure successful operation of activities in the organization.
The information above describes the general nature of the position and serves as a summary of the typical job functions. It is not a comprehensive list of all possible job responsibilities, tasks, or duties.
Disclaimer:
Applicant must successfully complete company background check including DMV as well as pre-employment & a drug screen screening. Incumbent may be asked to perform other duties as required.
All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, or national origin.
Equal Opportunity Employer – Minorities, Women, Disabled and Veterans are encouraged to apply.
About Quest:
Quest is a worldwide leader in technology management offering a portfolio of professional, cloud, and managed services. Either on-site or from one of over two dozen secure global service delivery centers, Quest offers Cloud, Disaster Recovery, Security, Network, Server Management and IT Staffing Solutions. QuestFlex®, a unique and flexible service level agreement, provides Quest's customizable services and solutions based on clients' requirements. For more information, please visit our website at: http://www.questsys.com/.
Job Type: Full-time
Work Location: Multiple Locations"
Cyber Security Analyst,Grote,"Madison, IN 47250",https://indeed.com/viewjob?jk=383a15f7c410cb1b,None,"Basic Qualifications and
Our client currently has a need for a resource that can help provide and create assessments and implements policies for various cybersecurity risks. Specifically someone with CMMC experience would be very helpful. ‍ ‍
Responsibilities
Responsible for security posture of company information systems to include developing security policy and procedures, integration of security requirements into system designs, assessing security control compliance, and coordinating cybersecurity test and evaluation. Suggests cybersecurity solutions and processing improvements to minimize risks to computer network. Regular management, maintenance, and use of network vulnerability scanning and cybersecurity applications, to include analysis and reporting
Develop, update, and/or review CMMC documentation to include Security Plans, Implementation Plans, Plans of Action and Milestones (POA&Ms), and Risk Assessment Reports.
Design, Implement and Maintain Security Controls
Assess system, software and project cybersecurity compliance against DoD, NIST, and CMMC security requirements.
Provide assessment reports to Management, Governance Board and Regulatory Agencies
Support Assessment Reviews and Audits
‍
Required Skills and Experience
Are a self-starter and require little oversight to complete given tasks
Enjoy a fast-paced work environment
Working with diverse groups of individuals, including engineers and technicians
Great communication
Positive attitude
Enjoy multitasking
5-10 years of Experience
Must be a US Citizen"
Privacy Incident Analyst,TikTok,"New York, NY 10017 (Midtown area)",https://indeed.com/viewjob?jk=75b3fe1ac7349d83,None,"About Prime Trust
Prime Trust is a technology-driven institution that provides open banking solutions for FinTech innovators. We power financial applications, payment processors, cryptocurrency exchanges, ATS', OTD desks, crowdfunding portals, real estate platforms, brokers, investment advisors, and others with API solutions to create world-class financial services at scale.
Position: Security Operations Engineer
Job Brief
Prime Trust is seeking a Security Operations Engineer who is passionate about securing innovative products that scale. The right candidate will interact with stakeholders across Engineering, QA, IT, Operations, and Product Management. If you enjoy working in a highly collaborative environment and approach every day with a burning passion to build highly scalable, resilient, and secure systems, then Prime Trust wants you!
The Security Engineer is responsible for implementing and managing projects to enhance Prime Trust’s security posture. This role will have responsibility for managing and improving security orchestration and automation and will work closely with infrastructure and system operations teams to help keep our networks secure. This role will work to enhance our security initiatives and will have responsibility for escalated incidents and overseeing configuration changes and enhancements.
Principal Responsibilities
Designing and implementing public cloud Security architectures in AWS, Azure, and Google.
Designing and implementing Security Controls that support NIST, SOC2, PCI, and SOX frameworks.
Delivering strategic and tactical Security guidance for IT, Engineering, and DevOps initiatives.
Incorporating Security checks processes into existing and new systems.
Baking Security controls into Engineering and DevOps pipelines (e.g., build automation and configuration management).
Designing and implementing network-based and host-based Security tools.
Designing, implementing and integrating disparate Security solutions into a centralized Security Analytics platform.
Critiquing Security designs as part of architectural design reviews.
Identifying problem areas, bringing multiple solutions to the table, and educating stakeholders on the possibilities
Providing technical mentorship to your Prime Trust teammates
Experience and Skills
Minimum 5 years of IT experience involving firewalls, patch management, vulnerability scanning, packet sniffers, intrusion prevention, and SIEM
Must have experience tuning WAF configurations (preferably Cloudflare) and SIEM systems (e.g., Datadog, SumoLogic, Elastic Stack, etc.)
Experience collecting data from multiple sources and consolidating results into analytic models, alerts, and reports
Experienced meeting corporate security policies and regulatory requirements
Solid understand of NIST Cybersecurity framework
Well versed in incident response processes and experience with deploying security agents across the enterprise
Experience with cloud based technologies (AWS, Azure, etc.)
Strongly prefer a relevant security certification such as:
Certified Information Systems Security Professional (CISSP)
Certified Information Security Manager (CISM)
GIAC Security Expert (GSE)
GIAC Systems and Network Auditor (GSNA)
Computer Security Incident Handler (CSIH)
GIAC Certified Incident Handler (GCIH)
GIAC Certified Forensic Analyst (GCFA)
Certified Ethical Hacker (CEH)
Education
Bachelor’s degree in Computer Science, Engineering, Computer Security, Information Systems or equivalent work experience
Job Type: Full-time position
Salary: $125,000-$175,000 DOE
Benefits
Flexible PTO/Paid holidays/Health, Dental, and Vision insurance for employee and dependents which is currently 100% paid for by the company, after the first day of the month following date of employment, and cell phone reimbursement up to $100 per month
At Prime Trust, we hold the steadfast belief that diversity and inclusion is essential to realize our mission and is a must-have for us to do our best work. We are proud to be an Equal Employment Opportunity employer and do not discriminate on the basis of race, color, ancestry, national origin, citizenship, religion, sex, sexual orientation, gender identity, age, ability, marital status, veteran status, or any other legally protected status. We will ensure that individuals with disabilities are provided reasonable accommodation to participate in the job application or interview process, to perform essential job functions, and to receive other benefits and privileges of employment. Please contact us to request accommodation.
Job Type: Full-time
Pay: $125,000.00 - $175,000.00 per year
Benefits:
401(k)
Dental insurance
Health insurance
Paid time off
Vision insurance
Schedule:
Monday to Friday
Experience:
Cybersecurity: 5 years (Required)
SIEM: 5 years (Required)
NIST standards: 2 years (Preferred)
License/Certification:
CISSP, CISM, GSE, GSNA, CSIH, GCIH, GCFA, or CEH (Preferred)
Work Location:
Fully Remote
Work Location: Remote"
Network Security Engineer,Hired By Matrix,"Chicago, IL 60631 (Norwood Park area)",https://indeed.com/viewjob?jk=b022f83c1825fe93,None,"TITLE: Blockchain Engineer – Bitcoin, Ethereum, OOP
LOCATION: Fully Remote
PAY: Target pay for this role is between $130 – 160K but may vary based on experience and location.
OVERVIEW:
ProFocus is searching for a Blockchain Engineer with experience in Bitcoin, Ethereum, and OOP for a remote, direct hire role.
This is a Senior Engineer role with great pay and is responsible for analyzing our blockchain needs, designing customized blockchain technologies and helping to launch and maintain our blockchain network.
Please email us your resume so we can discuss.
POSITION DETAILS
Writing smart contracts, also known as chain code, for Ethereum and Hyperledger Fabric
Designing and developing applications using blockchain technology
Testing and troubleshooting blockchain-driven projects
Maintaining client and server-side applications
REQUIREMENTS
At least 2-4 years of experience as a blockchain developer
Advanced proficiency in programming languages like C++, Java, JavaScript, or C#
Full-Stack development experience
Knowledge of cryptography and blockchain protocols
Advanced analytical and problem-solving skills
Authorization to work in the US is a precondition of employment. We do not sponsor work visas.

PREFERRED
Bachelor's degree in information security, CS, or related field
Experience working with NFT's
Desire to work in the gaming industry

ABOUT OUR CLIENT
Our client is a fast-growing gaming company with an excellent reputation for creating a unique experience for the players.
WHY ProFocus
Candidates come first. ProFocus recently earned the Best in Staffing Award for Talent Satisfaction due to our World-Class service to our amazing candidates.
Quality process. We invest the time to learn about your skills, experience, and career goals in detail so we can find you a position that is a great fit.
Access to hiring managers. We have close relationships with some of the most respected companies in Portland. Due to those relationships, we can provide direct access to managers and positions that may not be available anywhere else.
Excellent benefits. We offer medical, dental, vision, 401k, education reimbursement, sick leave, and employer-paid short-term disability and life insurance.

Want to learn more? Contact one of our recruiters here or email info@ProFocusTechnology.com.
Please email us your resume to apply: Resume@ProFocusTechnology.com
Visit our Job Seekers page to learn more and review other opportunities.

ProFocus is an equal opportunity employer. We value diversity in our workplace and encourage all qualified applicants regardless of race, color, age, sex, religion, national origin, physical or mental disability, pregnancy, marital status, veteran or military status, genetic information, sexual orientation, or any other characteristic protected by federal, state, or local laws."
Data Architect,"Systems Planning and Analysis, Inc.","Arlington, VA 22202 (Aurora Highlands area)",https://indeed.com/viewjob?jk=4a2a0c8399425480,None,"About Us
Pivot Technology School (PTS) offers individuals an opportunity to obtain an education in tech for career advancement. A majority of our outreach is focused on individuals who are overlooked due to societal norms. PTS offers accelerated programs to help students with career advancement whether or not they currently work in tech.
The PTS curriculum is designed and taught by industry professionals in tech, including, but not limited to: Developers, Data Analysts, and Business Analysts. We consult with our corporate partners to ensure our students acquire the necessary skills to meet the tech industry’s current demands.
Pivot Tech School is an equal opportunity employer. We love working with individuals who are passionate about people first, then tech!
The Pivot Culture
You love people, you love tech, and you’re ambitious! You can’t stop connecting the dots when it comes to putting people in touch to help bring ideas to fruition. It is just as important for you to see others’ gardens grow, as well as your own.
You are a people-first leader who believes individuals from all walks of life should have the same access and resources to advancing in life. You understand technology’s impact in our current lives, as well as its growing impact in the future and the job markets demands, as a result. You want to open up the pool of possibilities for all individuals to have a place in tech, if they wish — especially those often overlooked. You see potential in people, and you want to help them be the best versions of themselves through the power of education and career in tech.
In this role, you will:
The Cyber Security Instructor serves as a team member with Pivot Tech staff ensuring the delivery of quality vocational training as well as adhering to the mission of Pivot Technology School. If you are passionate about empowering people and wish to contribute in a meaningful way with your skill set and tech experience and you are willing to challenge yourself:
Join a vibrant, dynamic and innovative team dedicated to changing the lives of professionals looking to pivot to tech through education in cyber security, and job placement in the technology sector.
ESSENTIAL DUTIES & RESPONSIBILITIES
Collaborate with the Pivot Tech team to support and deliver classroom instruction and project work.
Help to maintain and enhance program curriculum, project work, student assignments, and program materials.
Instruct class modules and provide support to students during instruction. Assist students during class and lab time in understanding work, completing projects and meeting requirements.
Produce and maintain program documentation, student progress logs, lesson plans, new assignments, quizzes and tests where required.
Monitor student progress, including attendance, academic record and progress and have periodic individual student meetings. Grade and report on student work.
Be available to students to answer questions during breaks and during daily lab time. You must be able to work with students of varying skill level and be sensitive to the barriers students may face to their progress.
Be prepared to grow and learn in your role. You must have excellent communication skills and value working as an integral part of a passionate team.
Other duties and responsibilities may be assigned. The duties and responsibilities listed are designed to provide typical examples of the work performed; not all duties and responsibilities assigned are included here, nor is it expected that all similar positions will be assigned every duty and responsibility.
Qualifications
Knowledge, Skills & Abilities:
Excellent communication skills.
A high degree of technical ability to relay information in a manner that provides a positive learning experience and instills a passion for the profession.
Administrative and technology skills adequate to build course materials and track and report student progress.
Ability to demonstrate concern and sensitivity toward students and their individual needs and learning styles.
Must be highly motivated and a self-starter.
Must have the ability to communicate with and relate to a diverse group of people including clients, community, and other staff.
Must have excellent administrative and organizational skills.
A bilingual background is a plus.
The position requires an ability to work flexible hours including some early mornings and evenings.
Experience:
Minimum two to three years of cyber security and/or system engineering experience
Must have proven competencies with
Linux Scripting
PowerShell
Active Directory
Intrusion Detection
Mobile Device Management Tools
Vulnerability Assessment Tools
Education:
Degree from accredited college or university OR professional Cyber Security Analysis experience.
Direct Reports:
This position has no direct supervisory responsibilities.
Computer Skills:
Proficiency in Cyber Security technologies and tools.
Additional Information
Status: 1099 Contractor
Salary: DOE
Employment with Pivot Technology School is contingent on completion of satisfactory background check.
For consideration, please submit cover letter and resume. Pivot Technology School is an equal opportunity and affirmative action employer. All qualified applicants will receive consideration for employment without regard to their race, color, religion, sex, national origin, disability, or status as a protected veteran. All applicants for employment are invited to voluntarily self-identify their gender, race, ethnicity, and veteran status, by completing the EEO Information. Providing your EEO Information is voluntary and refusal to self-identify will not subject
Job Types: Part-time, Contract
Pay: $20.00 - $45.00 per hour
Schedule:
Monday to Friday
Weekend availability
Education:
Associate (Required)
Experience:
Teaching: 3 years (Preferred)
Work Location:
Fully Remote
Work Location: Remote"
Security Analyst (All Levels),FanDuel,"Atlanta, GA+2 locations",https://indeed.com/viewjob?jk=e80564ed7bbff48a,None,"The candidate selected will provide support to the Space Information Security Office (ISO) Cyber Governance team.

As a member of the Space ISO team, this individual will leverage broad understanding of IT and cyber domains to improve the security posture of various elements of Space and determine the adequacy of current controls. The individual will support validation efforts to ensure risks have been mitigated or residual risks are being adequately managed as part of the overall risk register.

Position additionally responsible for, but not limited to the following:
Support day-to-day information system security operations including data and software validations.
Ensure the development, documentation, and presentation of security education, awareness, and training activities for users and others, as appropriate.
Ensure system security measures comply with applicable government policies and accurately assess the impact of modifications and vulnerabilities for each system.
Establishing effective working relationships with the other components of CIS, Enterprise IT, Business Area (BA) IT leadership, BA Information Security Officer (ISOs) teams, and customer
Apply cyber security standards, directives, guidance and policies
Conduct reviews and technical inspections to identify and mitigate potential security weaknesses and Cyber ensure that all security features applied to a system are implemented and functional.
Basic Qualifications:
Experience in Microsoft Office Excel, Power Point
Ability to research and analyze problems
Demonstrated effective oral and written communicator
Demonstrated team player with strong and effective customer care skills
Desired Skills:
Windows, Linux/Unix Server.
Scripting or programming experience.
Familiar with Service Central ITSM ticketing system
Risk assessments, remediation tracking, and validations
Metrics and reporting
Understanding of Network Concepts
Effective analytical and critical thinking skills – proven problem solving and follow-thru in high-pressure situations
Ability to prioritize and work multiple efforts simultaneously
BASIC QUALIFICATIONS:
job.Qualifications

Lockheed Martin is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status.
Join us at Lockheed Martin, where your mission is ours. Our customers tackle the hardest missions. Those that demand extraordinary amounts of courage, resilience and precision. They’re dangerous. Critical. Sometimes they even provide an opportunity to change the world and save lives. Those are the missions we care about.

As a leading technology innovation company, Lockheed Martin’s vast team works with partners around the world to bring proven performance to our customers’ toughest challenges. Lockheed Martin has employees based in many states throughout the U.S., and Internationally, with business locations in many nations and territories.
EXPERIENCE LEVEL:
Experienced Professional"
